TweetURL	MediaID	AccountID
https://twitter.com/Sayapom4/status/1433721349537550337	-hB4lKYi.jpg	ext_sayapom4_さやか
https://twitter.com/Sayapom4/status/1434299266667724804	0TGhGYWx.jpg	ext_sayapom4_さやか
https://twitter.com/No14_coco/status/1808399345865376213	1AaADPQvxvXta7Qn.mp4	1749477300754878464_no14_coco_英语罗老师
https://twitter.com/Sayapom4/status/1432571541351325699	1FTONzpw.jpg	ext_sayapom4_さやか
https://twitter.com/Sayapom4/status/1450771891921117191	1Zy0o-zf.jpg	ext_sayapom4_さやか
https://twitter.com/Sayapom4/status/1444525591508643845	2vU2cKSA.jpg	ext_sayapom4_さやか
https://twitter.com/No14_coco/status/1809014057275711627	328bmyV_VRX6yxF-.mp4	1749477300754878464_no14_coco_英语罗老师
https://twitter.com/Sayapom4/status/1436307911995584512	461JiKlm.jpg	ext_sayapom4_さやか
https://twitter.com/Sayapom4/status/1443468929704230912	5AVwlTUm.jpg	ext_sayapom4_さやか
https://twitter.com/Sayapom4/status/1443119778554548224	5LCmaCVI.jpg	ext_sayapom4_さやか
https://twitter.com/no14_coco/status/1861733249548259379	5x-ZSkUv0_D62f-O.mp4	1749477300754878464_no14_coco_英语罗老师
https://twitter.com/yike_luo/status/1746805077187453378	7E2CnaMGivPdstDB.mp4	ext_yike_luo_yike_luo
https://twitter.com/Sayapom4/status/1444070746427252740	7Y2uBNXR.jpg	ext_sayapom4_さやか
https://twitter.com/Sayapom4/status/1446405904920809472	7vOsLbwX.jpg	ext_sayapom4_さやか
https://twitter.com/Sayapom4/status/1444098545041113088	938vMzx5.jpg	ext_sayapom4_さやか
https://twitter.com/Sayapom4/status/1436939937031462916	97TleBXp.jpg	ext_sayapom4_さやか
https://twitter.com/No14_coco/status/1873203128407077351	9sQ_x2bJSU6EzAUQ.mp4	1749477300754878464_no14_coco_英语罗老师
https://twitter.com/Sayapom4/status/1444847476062654465	BEsIW7UI.jpg	ext_sayapom4_さやか
https://twitter.com/Sayapom4/status/1446991306060808192	Cux8OlWD.jpg	ext_sayapom4_さやか
